label,text,conversation
Kaga_(Battleship),To be able to trust someone who always has my back to be able to fight without reservation this has always been my dream! And for that someone to be you what more could I ask for?,3089
Kaga_(Battleship),I cannot believe she convinced me to take part in this bizarre holiday Here just take it What are you talking about? There is nobody else for me to give this to!,3089
Kaga_(Battleship),"That ""sister"" is giving you trouble huh? Heh. That you can handle this so well really shows how gifted you are. Whether it's chocolate making or fleet management you've got a lot on your plate.",3090
Kaga_(Battleship),Here chocolate. Whether you take it now or later doesn't matter but you can't put it off forever. Got it? Good I've waited long for this day. Try it all you want but you're not getting off the hook. Hahahaha!,3090
Kaga_(Battleship),Here's your Valentine's chocolate. I do like making chocolate with my sister though I can't say the same about her simplistic approach to this whole holiday. It's true we both fancy you but only one of us will relentlessly pursue you – me. Remember that.,3091
Kaga_(Battleship),Heehee My prey has finally fallen right into my waiting hands so I hope you don't think I plan to let go You and I are going to spend a nice long day together. Call it a date if you'd like; either way you're stuck with me.,3091
Kaga,Justice and righteousness are for the strong only. The weak can only weep in vain.,3092
Kaga,I shall conquer all no matter who stands against me.,3092
Kaga,Our enemies may be strong but that is what makes them worth crushing. Heheh,3093
Kaga,Is there a problem?,3093
Kaga, Fine. If you say it helps you relax,3094
Kaga,Here are the rewards the fruits of your labor.,3094
Kaga,Your mail is here. Try not to forget it next time.,3095
Kaga,A fitting reward for the ears of our enemies. Let us enjoy the spoils of war leisurely.,3095
Kaga,The girls on commission have returned. Go on ahead I will prepare some refreshments for them.,3096
Kaga,Not bad. I’ve come up with some new combat techniques.,3096
Kaga,Entertain me with your final struggles. Hehehe,3097
Kaga,Such is the fate of the weak. Death nothing more.,3097
Kaga,This pain I shall return it tenfold!,3098
Kaga,Only the strong may survive on the battlefield!,3098
Kaga,It’s time for a death match! Heheh- hehehe!,3099
Kaga,It seems like you're not the hero I was looking for,3099
Kaga,The weak will be eliminated. If you cannot accept that then simply become stronger.,3100
Kaga,Should you be defeated one day it simply means that you were too weak. That much is a fact of nature. Though because you are mine I would at least avenge you.,3100
Kaga,I cannot comprehend these emotions is this some sort of primal instinct?,3101
Kaga,I have so much I want to say but I forget them all the moment I see your face,3101
Kaga, Is this for me? Hm perhaps it is fate for the strong to be drawn to each other. If that is the case I shall follow my instincts then. Hehehe~,3102
Kaga,When I think of giving chocolate to you I feel a strange uplifting sensation I don't get it Anyway here is my Valentine's present. Please accept it.,3102
Kaga,Take it. It's chocolate I made for you. While there's no way I can make you understand the passions brewing in my heart I'm afraid if you don't eat this chocolate Heh heh then I'll just have to eat you. Hahahaha,3103
Kaga,Here chocolate. Whether you take it now or later doesn't matter but you can't put it off forever. Got it? Good You've heard I assume? About how I never let someone go once I've set my sights on them.,3103
Kaga,Here's your Valentine's chocolate. You don't have to eat it at once – I've got a nuisance to deal with. Tosa. Don't ask any questions all you need know is my feelings for you are still the same. Unless you prompt a change of heart that makes me devour you right here and now. Hehehe,3104
Kaga,To hold one's hand and grow old together with him If it is to be with you then it won't so bad.,3104
Kaga,Heh Let's crush our foes together shall we?,3105
Kaga,Your expression exactly the same as Romeo when he lost himself in front of Juliet.,3105
Kaga,Wearing this dress makes me feel different it’s kind of strange,3106
Kaga,It seems quite interesting to imagine a little about our future.,3106
Kaga,It is natural for the strong to be attracted to one another lean close to me and do what you like.,3107
Kaga,You really like to touch me here don’t you?,3107
Kaga,On occasion it is surprisingly fun for me to cook. We’ll eat after you take a short break.,3108
Kaga,Hehe raise your head high and walk proudly with me. This is something to brag about isn't it?,3108
Kaga,Survival of the fittest,3109
Kaga,No matter where I am there is no end to war.,3109
Kaga,If I sent these rewards to Akagi instead I’m sure she would be pleased.,3110
Kaga,The commission fleet appears to have returned. Sister shall we go greet them?,3110
Kaga,Heh No matter what I wear my strength does not change.,3111
Kaga,Since it's the New Year you could probably afford to rest a little. I wouldn't mind.,3111
Kaga,Akagi your eyes make you seem like you're hunting for prey,3112
Kaga,Forgetting about war and just enjoying the holidays this isn't so bad every once in a while.,3112
Kaga,Preparing for the New Year sure requires a lot of stuff,3113
Kaga,It's time for the star of tonight's show huh? Don't worry I'll cover for you even if you mess up.,3113
Kaga,Have you finished making your rounds? As I said we can always catch up later. There are many others who are still waiting for your words But since you're already here might as well take a break if you want a change of pace.,3114
Kaga,The weak shouldn't push past their limits. You certainly don't want to end up like Yorktown over there.,3114
Kaga,It's not that I don't want to attend the party. If I'm to keep tabs on everything going on this is the best place to do that from.,3115
Kaga,You wanna kill some time? Hmph. Very well how about a round of chess then? I've been wanting to see how your powers have developed Hehehe,3115
Kaga,It's just a little hot,3116
Kaga,Hm?,3116
Kaga,Here. I've brought your mail.,3117
Kaga,A victory huh? As Akagi's as my sister's partner anything less would render you unfit for that honor.,3117
Kaga,The girls of the commission fleet have returned. Shall I bring some refreshments out to them?,3118
Kaga,1st CarDiv Kaga weighing anchor!,3118
Kaga,This is the judgment exacted upon the weak by the strong. Live on so that you may forever choke on the bitterness of defeat!,3119
Kaga,I never thought you'd end up taking such a long trip with me just to pick up a dress Though I'm worried about leaving my sister behind at port I suppose I should take your advice and relax a bit.,3119
Kaga,What are you doing up here?! Oh it's you. I thought you went to see my sister? You needed a breath of fresh air? That's all fine but you should return to my sister soon before she does something mad.,3120
Kagerou,Where am I from and where will I go Terribly difficult questions indeed.,3120
Kagerou,Grr~! Do not look at me so impudently! You're making me angry!,3121
Kagerou,I'm bored~ I feel like going on a trip with my sisters,3121
Kagerou,Hahahah~ You should take some time to properly reflect on your battles today~,3122
Kagerou,Have you a need for me?,3122
Kagerou,Missions are good milestones of growth. You should thoroughly check how much you've grown.,3123
Kagerou,Rewards are the proof one is working hard. Here I brought them for you.,3123
Kagerou,Mail is a bond. A bond which gives people power. You should pay heed to it.,3124
Kagerou,There is no need to rush things just take a quick break.,3124
Kagerou,There's still room for me to get stronger!,3125
Kagerou,At long last it's my turn!,3125
Kagerou,Phew! Now this is a victory! One worthy of adding as a decoration to my combat history!,3126
Kagerou,What a disgrace! I will not forget this!,3126
Kagerou,Light itself will bend before me!,3127
Kagerou,I have no desire to see you anymore! Go away!,3127
Kagerou,Light bending before your eyes - a heat haze is what my name means but it could also refer to an illusion However I am most certainly here! I am not an illusion!,3128
Kagerou,Although I lack any outstanding abilities I can confidently say I will be outdone by none other! How so you say? Hoho because I am the one and only Kagerou!,3128
Kagerou,I thought we would only become close enough to bump fists I never thought our relationship would develop to the point we could talk while holding each other's hands Life really is unpredictable. But I'm fine with that,3129
Kagerou,"You wish to march together with me?  What an outrageous question! You should already know what I think! My answer of course is ""yes""!",3129
Kagerou,Does this year's chocolate look like I made it with Shiranui's help again? Hah! Who knew not letting you see the process would come in handy like this? Naive one you should know that I can make this without relying on Shiranui!,3130
